,drugname1,drugname2,cell_line,synergy,fold
9218,MK-5108,SN-38,NCIH2122,-115.0417585935,8
9219,MK-5108,SORAFENIB,NCIH2122,-10.3399405499,6
9220,MK-5108,TOPOTECAN,NCIH2122,-12.8758393999,2
9221,MK-8669,MK-8776,NCIH2122,-7.5096725755,6
9222,MK-8669,OXALIPLATIN,NCIH2122,-6.124797983,9
9223,MRK-003,5-FU,NCIH2122,-11.3017461512,8
9224,MRK-003,ABT-888,NCIH2122,-4.1442208145,9
9225,MRK-003,AZD1775,NCIH2122,-0.2176165703,0
9226,MRK-003,CARBOPLATIN,NCIH2122,-4.212481910899999,7
9227,MRK-003,DASATINIB,NCIH2122,-25.4257940562,0
9228,MRK-003,DEXAMETHASONE,NCIH2122,-20.6646159931,9
9229,MRK-003,DINACICLIB,NCIH2122,-9.329988379,8
9230,MRK-003,DOXORUBICIN,NCIH2122,-17.0069801464,2
9231,MRK-003,ETOPOSIDE,NCIH2122,-1.618527955,4
9232,MRK-003,GELDANAMYCIN,NCIH2122,-3.7109620565,2
9233,MRK-003,GEMCITABINE,NCIH2122,-0.8950635125,5
9234,MRK-003,L778123,NCIH2122,-4.2663356259,5
9235,MRK-003,MITOMYCINE,NCIH2122,-24.183870121,1
9236,MRK-003,MK-5108,NCIH2122,-22.0561975075,2
9237,MRK-003,MK-8776,NCIH2122,-13.2748388417,3
9238,MRK-003,OXALIPLATIN,NCIH2122,-16.5440567074,7
9239,MRK-003,PACLITAXEL,NCIH2122,-16.2531926524,3
9240,MRK-003,TEMOZOLOMIDE,NCIH2122,-6.5481055139,5
9241,MRK-003,VINORELBINE,NCIH2122,-22.6555503609,7
9242,OXALIPLATIN,MK-8776,NCIH2122,-9.1135450655,0
9243,OXALIPLATIN,SORAFENIB,NCIH2122,-8.9842881024,6
9244,PACLITAXEL,ABT-888,NCIH2122,-171.04830710139998,1
9245,PACLITAXEL,AZD1775,NCIH2122,-19.2715812197,5
9246,PACLITAXEL,BEZ-235,NCIH2122,-281.4366679033,6
9247,PACLITAXEL,BORTEZOMIB,NCIH2122,-307.0262696005,3
9248,PACLITAXEL,DASATINIB,NCIH2122,-50.439975705200006,8
9249,PACLITAXEL,DINACICLIB,NCIH2122,-15.9745645856,6
9250,PACLITAXEL,ERLOTINIB,NCIH2122,-7.334750387100001,5
9251,PACLITAXEL,GELDANAMYCIN,NCIH2122,-326.4643042417,3
9252,PACLITAXEL,L778123,NCIH2122,-163.6597734126,4
9253,PACLITAXEL,LAPATINIB,NCIH2122,-12.5472552852,0
9254,PACLITAXEL,MK-4827,NCIH2122,-13.8553717065,4
9255,PACLITAXEL,MK-5108,NCIH2122,-5.1627290676,7
9256,PACLITAXEL,MK-8669,NCIH2122,-6.305824099,0
9257,PACLITAXEL,MK-8776,NCIH2122,-261.7396847296,8
9258,PACLITAXEL,PD325901,NCIH2122,-242.8087274753,3
9259,PACLITAXEL,SORAFENIB,NCIH2122,-14.283067005,5
9260,PACLITAXEL,SUNITINIB,NCIH2122,-11.4390014026,9
9261,PACLITAXEL,TEMOZOLOMIDE,NCIH2122,-237.58199864,5
9262,PACLITAXEL,ZOLINZA,NCIH2122,-12.6696562053,4
9263,PD325901,ABT-888,NCIH2122,-2.592660615,0
9264,PD325901,BORTEZOMIB,NCIH2122,-3.6377842768,8
9265,PD325901,DASATINIB,NCIH2122,-35.330417746900004,2
9266,PD325901,MK-8776,NCIH2122,-16.6014571042,0
9267,SN-38,DINACICLIB,NCIH2122,-0.4440274825999999,1
9268,SN-38,MK-8776,NCIH2122,-2.4117687559,8
9269,SORAFENIB,DINACICLIB,NCIH2122,-8.1403569064,4
9270,SORAFENIB,MK-8776,NCIH2122,-17.1922405322,2
9271,SUNITINIB,AZD1775,NCIH2122,-6.890146387000001,1
9272,SUNITINIB,GELDANAMYCIN,NCIH2122,-0.2935596512,0
9273,SUNITINIB,MK-5108,NCIH2122,-2.1565894618,2
9274,SUNITINIB,MK-8776,NCIH2122,-14.9650477174,1
9275,SUNITINIB,OXALIPLATIN,NCIH2122,-7.259412273200001,0
9276,SUNITINIB,SORAFENIB,NCIH2122,-4.0136386936,7
9277,TEMOZOLOMIDE,BORTEZOMIB,NCIH2122,-16.6757735008,0
9278,TEMOZOLOMIDE,DASATINIB,NCIH2122,-93.7546296205,8
9279,TEMOZOLOMIDE,DINACICLIB,NCIH2122,-2.2663354846,1
9280,TEMOZOLOMIDE,GELDANAMYCIN,NCIH2122,-16.6611066836,5
9281,TEMOZOLOMIDE,MK-2206,NCIH2122,-5.9315580849,7
9282,TEMOZOLOMIDE,MK-5108,NCIH2122,-9.1330413613,4
9283,TEMOZOLOMIDE,MK-8776,NCIH2122,-19.66458168475,9
9284,TEMOZOLOMIDE,OXALIPLATIN,NCIH2122,-4.8403287046,1
9285,TEMOZOLOMIDE,PD325901,NCIH2122,-1.6037638047999998,7
9286,TEMOZOLOMIDE,SN-38,NCIH2122,-13.7263148547,4
9287,TEMOZOLOMIDE,SORAFENIB,NCIH2122,-2.4390744928,6
9288,VINBLASTINE,ABT-888,NCIH2122,-21.167774446,4
9289,VINBLASTINE,AZD1775,NCIH2122,-23.035048987600003,9
9290,VINBLASTINE,BEZ-235,NCIH2122,-21.717347556,8
9291,VINBLASTINE,BORTEZOMIB,NCIH2122,-38.1621519963,0
9292,VINBLASTINE,DASATINIB,NCIH2122,-99.66705551,7
9293,VINBLASTINE,DINACICLIB,NCIH2122,-37.8460620239,2
9294,VINBLASTINE,GELDANAMYCIN,NCIH2122,-41.9865952563,4
9295,VINBLASTINE,LAPATINIB,NCIH2122,-24.9868790707,0
9296,VINBLASTINE,MK-2206,NCIH2122,-34.7974911021,2
9297,VINBLASTINE,MK-5108,NCIH2122,-7.5078880015,0
9298,VINBLASTINE,MK-8669,NCIH2122,-8.9112817848,2
9299,VINBLASTINE,MK-8776,NCIH2122,-48.0019457698,2
9300,VINBLASTINE,PD325901,NCIH2122,-30.4510337608,0
9301,VINBLASTINE,TEMOZOLOMIDE,NCIH2122,-73.2315203358,5
9302,VINBLASTINE,ZOLINZA,NCIH2122,-20.1533774561,9
9303,VINORELBINE,ABT-888,NCIH2122,-11.4513456494,5
9304,VINORELBINE,AZD1775,NCIH2122,-29.0534773004,3
9305,VINORELBINE,BEZ-235,NCIH2122,-26.5142463804,3
9306,VINORELBINE,BORTEZOMIB,NCIH2122,-57.5275999825,8
9307,VINORELBINE,DASATINIB,NCIH2122,-50.142974035200005,9
9308,VINORELBINE,DINACICLIB,NCIH2122,-22.2636206891,8
9309,VINORELBINE,ERLOTINIB,NCIH2122,-4.8538860495,8
9310,VINORELBINE,GELDANAMYCIN,NCIH2122,-37.228315773,9
9311,VINORELBINE,LAPATINIB,NCIH2122,-23.2449304223,7
9312,VINORELBINE,MK-2206,NCIH2122,-15.2952765529,2
9313,VINORELBINE,MK-4827,NCIH2122,-13.4147057532,1
9314,VINORELBINE,MK-5108,NCIH2122,-27.0071033123,5
9315,VINORELBINE,MK-8669,NCIH2122,-18.4763867933,9
9316,VINORELBINE,MK-8776,NCIH2122,-34.7723177966,9
9317,VINORELBINE,PD325901,NCIH2122,-32.046552512800005,6
9318,VINORELBINE,SORAFENIB,NCIH2122,-20.4233170763,8
9319,VINORELBINE,SUNITINIB,NCIH2122,-14.9537833203,2
9320,VINORELBINE,TEMOZOLOMIDE,NCIH2122,-29.835152365,4
9321,VINORELBINE,ZOLINZA,NCIH2122,-16.933178501700002,5
9322,ZOLINZA,AZD1775,NCIH2122,-0.6081483859000001,4
9323,ZOLINZA,DASATINIB,NCIH2122,-40.2197314607,7
9324,ZOLINZA,DINACICLIB,NCIH2122,-16.363554904,9
9325,ZOLINZA,GELDANAMYCIN,NCIH2122,-14.3475841755,2
9326,ZOLINZA,SORAFENIB,NCIH2122,-6.261779768099999,8
9327,ZOLINZA,TEMOZOLOMIDE,NCIH2122,-2.3650496347,1
9328,AZD1775,DASATINIB,NCIH23,39.0426866276,7
9329,AZD1775,MK-8776,NCIH23,39.3973181848,5
9330,CARBOPLATIN,BEZ-235,NCIH23,42.1814269663,1
9331,DASATINIB,BEZ-235,NCIH23,58.2880445173,9
9332,DASATINIB,DINACICLIB,NCIH23,33.3064906562,8
9333,DASATINIB,GELDANAMYCIN,NCIH23,33.6955339345,7
9334,DASATINIB,MK-8669,NCIH23,56.7522170092,8
9335,DASATINIB,MK-8776,NCIH23,47.5293307296,2
9336,ERLOTINIB,BEZ-235,NCIH23,30.3951784677,1
9337,ERLOTINIB,MK-8669,NCIH23,40.5840988372,3
9338,ERLOTINIB,SN-38,NCIH23,53.2860015363,3
9339,LAPATINIB,SN-38,NCIH23,58.046971237200005,0
9340,MK-2206,BEZ-235,NCIH23,42.7332920276,6
9341,MK-2206,DASATINIB,NCIH23,38.7370785549,0
9342,MK-8669,BEZ-235,NCIH23,64.7902497213,2
9343,MRK-003,TOPOTECAN,NCIH23,49.9488706528,9
9344,PD325901,BEZ-235,NCIH23,34.189330485300005,4
9345,PD325901,DASATINIB,NCIH23,74.7879820008,4
9346,PD325901,MK-8669,NCIH23,51.7427355854,6
9347,SUNITINIB,MK-8669,NCIH23,30.9917067672,5
9348,TEMOZOLOMIDE,MK-4827,NCIH23,33.2436091775,2
9349,5-FU,BEZ-235,NCIH23,4.9902197108,2
9350,5-FU,DASATINIB,NCIH23,11.5591467519,9
9351,5-FU,ERLOTINIB,NCIH23,6.373410139600001,9
9352,5-FU,L778123,NCIH23,4.785807361,6
9353,5-FU,MK-2206,NCIH23,3.9299038906,3
9354,5-FU,MK-8669,NCIH23,21.7378102867,8
9355,5-FU,MK-8776,NCIH23,1.4560805635000005,2
9356,5-FU,PD325901,NCIH23,4.2627084216,9
9357,5-FU,SUNITINIB,NCIH23,3.1416706675,7
9358,ABT-888,BEZ-235,NCIH23,4.1014188757,0
9359,ABT-888,DINACICLIB,NCIH23,11.9707676506,9
9360,ABT-888,MK-8669,NCIH23,10.1025804599,7
9361,ABT-888,SN-38,NCIH23,16.483928435,4
9362,ABT-888,SORAFENIB,NCIH23,13.6892552573,7
9363,AZD1775,BEZ-235,NCIH23,11.003313357,5
9364,AZD1775,LAPATINIB,NCIH23,0.911322776,3
9365,AZD1775,MK-2206,NCIH23,13.4261892872,7
9366,AZD1775,MK-4827,NCIH23,5.594045573200001,2
9367,AZD1775,MK-5108,NCIH23,5.0692495836,1
9368,AZD1775,MK-8669,NCIH23,20.0466417608,2
9369,AZD1775,PD325901,NCIH23,9.2847198472,9
9370,AZD1775,TOPOTECAN,NCIH23,10.1818989627,1
9371,BEZ-235,DINACICLIB,NCIH23,15.9310764804,3
9372,BEZ-235,MK-8776,NCIH23,18.6273603882,7
9373,BEZ-235,SN-38,NCIH23,17.1489750174,4
9374,BEZ-235,SORAFENIB,NCIH23,4.8989831015,4
9375,BORTEZOMIB,BEZ-235,NCIH23,5.427119446900001,9
9376,BORTEZOMIB,MK-8669,NCIH23,7.3837913848,9
9377,CARBOPLATIN,DASATINIB,NCIH23,5.139639037,1
9378,CARBOPLATIN,L778123,NCIH23,2.0458583463,8
9379,CARBOPLATIN,MK-5108,NCIH23,3.7386832356,9
9380,CARBOPLATIN,MK-8669,NCIH23,1.9194954526,1
9381,CARBOPLATIN,MK-8776,NCIH23,7.976696691,2
9382,CARBOPLATIN,PD325901,NCIH23,3.3489301934,8
9383,CYCLOPHOSPHAMIDE,ABT-888,NCIH23,5.185860464,6
9384,CYCLOPHOSPHAMIDE,BEZ-235,NCIH23,13.7167567566,9
9385,CYCLOPHOSPHAMIDE,BORTEZOMIB,NCIH23,7.3752143106,1
9386,CYCLOPHOSPHAMIDE,DASATINIB,NCIH23,1.4470816525,1
9387,CYCLOPHOSPHAMIDE,L778123,NCIH23,1.7248609441999998,0
9388,CYCLOPHOSPHAMIDE,MK-2206,NCIH23,0.4155516289,9
9389,CYCLOPHOSPHAMIDE,MK-5108,NCIH23,4.5210962847000005,8
9390,CYCLOPHOSPHAMIDE,MK-8669,NCIH23,8.5858616704,0
9391,CYCLOPHOSPHAMIDE,PD325901,NCIH23,3.4992756622,3
9392,CYCLOPHOSPHAMIDE,SORAFENIB,NCIH23,4.6265492364,4
9393,CYCLOPHOSPHAMIDE,SUNITINIB,NCIH23,2.5882257792,1
9394,CYCLOPHOSPHAMIDE,ZOLINZA,NCIH23,0.560533907,4
9395,DASATINIB,ABT-888,NCIH23,1.8208274817,1
9396,DASATINIB,SN-38,NCIH23,19.5079780824,0
9397,DASATINIB,SORAFENIB,NCIH23,25.3715193712,1
9398,DEXAMETHASONE,ABT-888,NCIH23,3.5685812560000003,0
9399,DEXAMETHASONE,AZD1775,NCIH23,2.8808238722,9
9400,DEXAMETHASONE,BEZ-235,NCIH23,17.9239723263,3
9401,DEXAMETHASONE,DASATINIB,NCIH23,3.0839119445,4
9402,DEXAMETHASONE,DINACICLIB,NCIH23,6.5214914937,5
9403,DEXAMETHASONE,L778123,NCIH23,2.227162334,6
9404,DEXAMETHASONE,LAPATINIB,NCIH23,5.8710821113,4
9405,DEXAMETHASONE,MK-2206,NCIH23,3.0703185711,4
9406,DEXAMETHASONE,MK-4827,NCIH23,2.2347348496,1
9407,DEXAMETHASONE,MK-5108,NCIH23,4.8818678769,0
9408,DEXAMETHASONE,MK-8669,NCIH23,19.7677527774,5
9409,DEXAMETHASONE,SORAFENIB,NCIH23,7.666184065499999,7
9410,DEXAMETHASONE,SUNITINIB,NCIH23,7.6428346226,6
9411,DEXAMETHASONE,ZOLINZA,NCIH23,3.3725894084,6
9412,DOXORUBICIN,DASATINIB,NCIH23,3.8106262476,7
9413,DOXORUBICIN,ERLOTINIB,NCIH23,4.9069098552,1
9414,DOXORUBICIN,LAPATINIB,NCIH23,12.6810673653,7
9415,DOXORUBICIN,MK-2206,NCIH23,4.8120266701,1
9416,DOXORUBICIN,MK-5108,NCIH23,2.4068821629,6
9417,DOXORUBICIN,MK-8776,NCIH23,4.1495987613,5
9418,DOXORUBICIN,PD325901,NCIH23,2.6908858109,2
9419,DOXORUBICIN,TEMOZOLOMIDE,NCIH23,4.3874842345,3
9420,ERLOTINIB,DASATINIB,NCIH23,21.8065178099,9
9421,ERLOTINIB,DINACICLIB,NCIH23,14.234591082,7
9422,ERLOTINIB,GELDANAMYCIN,NCIH23,0.0552461563999999,7
9423,ERLOTINIB,MK-8776,NCIH23,10.592521148,7
9424,ERLOTINIB,PD325901,NCIH23,6.803954485399999,2
9425,ERLOTINIB,SORAFENIB,NCIH23,3.9242097608,3
9426,ERLOTINIB,TOPOTECAN,NCIH23,29.7601054756,9
9427,ETOPOSIDE,MK-5108,NCIH23,15.0251948477,7
9428,ETOPOSIDE,MK-8776,NCIH23,13.6469086387,8
9429,ETOPOSIDE,PD325901,NCIH23,9.0392424355,3
9430,ETOPOSIDE,TEMOZOLOMIDE,NCIH23,4.960331854700001,0
9431,GELDANAMYCIN,BEZ-235,NCIH23,2.7289266538,6
9432,GELDANAMYCIN,SN-38,NCIH23,1.7162186519999998,0
9433,GEMCITABINE,AZD1775,NCIH23,2.43869387105,2
9434,GEMCITABINE,MK-8776,NCIH23,8.6775270317,8
9435,L778123,ABT-888,NCIH23,3.4910974245,2
9436,L778123,AZD1775,NCIH23,6.71587390695,4
9437,L778123,BEZ-235,NCIH23,16.8465447098,3
9438,L778123,DINACICLIB,NCIH23,4.7202209203,2
9439,L778123,ERLOTINIB,NCIH23,12.2191719681,5
9440,L778123,ETOPOSIDE,NCIH23,4.0293152018,7
9441,L778123,GELDANAMYCIN,NCIH23,5.2589786454,3
9442,L778123,LAPATINIB,NCIH23,19.4875110335,4
9443,L778123,MK-2206,NCIH23,18.666915287,1
9444,L778123,MK-4827,NCIH23,0.7876139939,0
9445,L778123,MK-8669,NCIH23,25.1026210405,0
9446,L778123,MK-8776,NCIH23,3.4588539009,7
9447,L778123,PD325901,NCIH23,12.2057432775,4
9448,L778123,SN-38,NCIH23,11.1115413728,1
9449,L778123,SORAFENIB,NCIH23,7.013397651799999,8
9450,L778123,SUNITINIB,NCIH23,3.7935851865,2
9451,L778123,TEMOZOLOMIDE,NCIH23,1.2453108468,2
9452,L778123,TOPOTECAN,NCIH23,15.458404014,8
9453,L778123,ZOLINZA,NCIH23,13.352940448699998,4
9454,LAPATINIB,ABT-888,NCIH23,4.8995940495,9
9455,LAPATINIB,BEZ-235,NCIH23,19.2198842399,2
9456,LAPATINIB,BORTEZOMIB,NCIH23,0.8032909009,9
9457,LAPATINIB,DASATINIB,NCIH23,2.4947876652,3
9458,LAPATINIB,DINACICLIB,NCIH23,23.2569817846,8
9459,LAPATINIB,MK-5108,NCIH23,8.907899393500001,4
9460,LAPATINIB,MK-8669,NCIH23,6.251808061499999,4
9461,LAPATINIB,MK-8776,NCIH23,7.6717298398,5
9462,LAPATINIB,PD325901,NCIH23,11.7687665564,3
9463,LAPATINIB,SORAFENIB,NCIH23,3.851215666,3
9464,LAPATINIB,TOPOTECAN,NCIH23,23.1421914944,6
9465,METFORMIN,AZD1775,NCIH23,3.863004584100001,4
9466,METFORMIN,BEZ-235,NCIH23,6.7819622991,8
9467,METFORMIN,DINACICLIB,NCIH23,14.0506991484,3
9468,METFORMIN,L778123,NCIH23,6.4958394252,6
9469,METFORMIN,MK-5108,NCIH23,8.12611208,0
9470,METFORMIN,MK-8669,NCIH23,8.2571697862,6
9471,METFORMIN,MK-8776,NCIH23,7.5084843514,9
9472,METFORMIN,SORAFENIB,NCIH23,7.3867288613,6
9473,METFORMIN,SUNITINIB,NCIH23,2.791097149,9
9474,METHOTREXATE,ERLOTINIB,NCIH23,0.3980544615999999,7
9475,MITOMYCINE,BEZ-235,NCIH23,4.8119195562,9
9476,MITOMYCINE,DASATINIB,NCIH23,16.9753411177,6
9477,MITOMYCINE,LAPATINIB,NCIH23,15.3367499393,3
9478,MITOMYCINE,MK-2206,NCIH23,3.1718931484,4
9479,MITOMYCINE,MK-5108,NCIH23,1.0679472438,6
9480,MITOMYCINE,MK-8669,NCIH23,1.3886512507,6
9481,MITOMYCINE,MK-8776,NCIH23,17.9627774155,0
9482,MITOMYCINE,PD325901,NCIH23,15.0424238601,8
9483,MK-2206,DINACICLIB,NCIH23,12.9185982906,6
9484,MK-2206,ERLOTINIB,NCIH23,28.340926888650003,1
9485,MK-2206,MK-8669,NCIH23,22.9203281676,5
9486,MK-2206,MK-8776,NCIH23,14.3755371102,4
9487,MK-2206,PD325901,NCIH23,23.1838593152,1
9488,MK-2206,SN-38,NCIH23,11.39312061,8
9489,MK-2206,SORAFENIB,NCIH23,11.3442950281,9
9490,MK-2206,TOPOTECAN,NCIH23,19.5472428456,7
9491,MK-4541,AZD1775,NCIH23,0.3330929371,9
9492,MK-4541,BEZ-235,NCIH23,5.2832341866000005,3
9493,MK-4541,DEXAMETHASONE,NCIH23,2.4501267795,6
9494,MK-4541,DINACICLIB,NCIH23,9.3020460145,8
9495,MK-4541,DOXORUBICIN,NCIH23,6.017014593400001,9
9496,MK-4541,ETOPOSIDE,NCIH23,4.393916351600001,0
9497,MK-4541,L778123,NCIH23,5.5785922752,7
9498,MK-4541,MK-2206,NCIH23,4.592808123,0
9499,MK-4541,MK-8669,NCIH23,3.7723005168,8
9500,MK-4541,MRK-003,NCIH23,5.4152250104,7
9501,MK-4541,SORAFENIB,NCIH23,3.8661027868,3
9502,MK-4541,SUNITINIB,NCIH23,4.8605598293,4
9503,MK-4541,TOPOTECAN,NCIH23,11.5815041779,2
9504,MK-4827,DASATINIB,NCIH23,11.3384790081,6
9505,MK-4827,MK-2206,NCIH23,15.7699302156,1
9506,MK-4827,MK-8669,NCIH23,18.7636458611,2
9507,MK-4827,SN-38,NCIH23,17.08621800925,3
9508,MK-4827,SORAFENIB,NCIH23,0.4358429335,7
9509,MK-4827,TOPOTECAN,NCIH23,9.1257204241,3
9510,MK-5108,ABT-888,NCIH23,5.150428105,5
9511,MK-5108,BEZ-235,NCIH23,7.394628464099999,6
9512,MK-5108,DASATINIB,NCIH23,16.1115432581,0
9513,MK-5108,ERLOTINIB,NCIH23,12.0950924648,6
9514,MK-5108,GELDANAMYCIN,NCIH23,2.1668750184,1
9515,MK-5108,MK-2206,NCIH23,13.717287206199998,5
9516,MK-5108,MK-4827,NCIH23,17.349023763199998,6
9517,MK-5108,MK-8669,NCIH23,14.2516865852,3
9518,MK-5108,MK-8776,NCIH23,10.0364630956,7
9519,MK-5108,OXALIPLATIN,NCIH23,2.54751105,6
9520,MK-5108,PD325901,NCIH23,21.1288120569,6
9521,MK-5108,SN-38,NCIH23,11.8908155494,4
9522,MK-5108,SORAFENIB,NCIH23,5.4646541303,5
9523,MK-5108,TOPOTECAN,NCIH23,16.5935333667,0
9524,MK-8669,DINACICLIB,NCIH23,12.5057813222,5
9525,MK-8669,GELDANAMYCIN,NCIH23,0.6901130443000001,0
9526,MK-8669,MK-8776,NCIH23,28.3588046091,8
9527,MK-8669,SN-38,NCIH23,6.2939536212,4
9528,MK-8669,SORAFENIB,NCIH23,21.4886477911,6
9529,MK-8669,TOPOTECAN,NCIH23,4.3947735327,7
9530,MRK-003,5-FU,NCIH23,1.9170499055,5
9531,MRK-003,ABT-888,NCIH23,0.2285125968,4
9532,MRK-003,AZD1775,NCIH23,0.642930938,9
9533,MRK-003,BEZ-235,NCIH23,15.2374897775,2
9534,MRK-003,BORTEZOMIB,NCIH23,9.6431326253,0
9535,MRK-003,CYCLOPHOSPHAMIDE,NCIH23,4.066164062,1
9536,MRK-003,DASATINIB,NCIH23,22.5593530329,8
9537,MRK-003,DEXAMETHASONE,NCIH23,6.7663383079,4
9538,MRK-003,DINACICLIB,NCIH23,9.6186404758,3
9539,MRK-003,DOXORUBICIN,NCIH23,6.1480639288,2
9540,MRK-003,ERLOTINIB,NCIH23,3.611325777,1
9541,MRK-003,L778123,NCIH23,3.8873813046,3
9542,MRK-003,METFORMIN,NCIH23,7.3390236317,1
9543,MRK-003,MK-2206,NCIH23,9.567568171,0
9544,MRK-003,MK-4827,NCIH23,21.8876816301,0
9545,MRK-003,MK-5108,NCIH23,3.2846779661000003,8
9546,MRK-003,MK-8669,NCIH23,12.3829791317,1
9547,MRK-003,MK-8776,NCIH23,14.0692895689,5
9548,MRK-003,PACLITAXEL,NCIH23,13.8780126507,7
9549,MRK-003,PD325901,NCIH23,3.804326811,5
9550,MRK-003,SN-38,NCIH23,18.6754266086,9
9551,MRK-003,SORAFENIB,NCIH23,11.9576481653,1
9552,MRK-003,SUNITINIB,NCIH23,5.03706282395,8
9553,MRK-003,VINBLASTINE,NCIH23,4.911824287,4
9554,MRK-003,VINORELBINE,NCIH23,1.0171540788,7
9555,PACLITAXEL,DASATINIB,NCIH23,6.490523211699999,4
9556,PACLITAXEL,L778123,NCIH23,8.291662366599999,8
9557,PACLITAXEL,MK-2206,NCIH23,16.3002549124,0
9558,PACLITAXEL,MK-5108,NCIH23,1.9418073249,8
9559,PACLITAXEL,MK-8669,NCIH23,11.965211471400002,2
9560,PACLITAXEL,PD325901,NCIH23,9.0906159749,5
9561,PD325901,DINACICLIB,NCIH23,6.1513018675,0
9562,PD325901,GELDANAMYCIN,NCIH23,8.7129216824,2
9563,PD325901,MK-8776,NCIH23,5.5516698181,0
9564,PD325901,SORAFENIB,NCIH23,25.5054373894,2
9565,PD325901,TOPOTECAN,NCIH23,8.386385426,2
9566,SN-38,MK-8776,NCIH23,2.7726727660000003,0
9567,SN-38,SORAFENIB,NCIH23,13.9833630264,9
9568,SUNITINIB,ABT-888,NCIH23,3.5210400083,5
9569,SUNITINIB,BEZ-235,NCIH23,10.8000178461,3
9570,SUNITINIB,DASATINIB,NCIH23,28.3264580105,3
9571,SUNITINIB,DINACICLIB,NCIH23,4.7758883603,8
9572,SUNITINIB,ERLOTINIB,NCIH23,6.8955082299,8
9573,SUNITINIB,LAPATINIB,NCIH23,1.4423768043,2
9574,SUNITINIB,MK-2206,NCIH23,6.39836558045,2
9575,SUNITINIB,PD325901,NCIH23,11.6713353217,5
9576,SUNITINIB,SN-38,NCIH23,7.3444623911,6
9577,TEMOZOLOMIDE,ABT-888,NCIH23,11.95335623,6
9578,TEMOZOLOMIDE,AZD1775,NCIH23,0.7952447548999999,5
9579,TEMOZOLOMIDE,BEZ-235,NCIH23,1.0913848128,8
9580,TEMOZOLOMIDE,LAPATINIB,NCIH23,2.1770525664,5
9581,TEMOZOLOMIDE,MK-5108,NCIH23,5.5743871024,4
9582,TEMOZOLOMIDE,TOPOTECAN,NCIH23,3.032643715,0
9583,TOPOTECAN,BEZ-235,NCIH23,1.7932752121000002,7
9584,TOPOTECAN,MK-8776,NCIH23,15.3194995919,1
9585,VINBLASTINE,ERLOTINIB,NCIH23,14.0236434069,5
9586,VINBLASTINE,L778123,NCIH23,22.6053537829,2
9587,VINBLASTINE,MK-5108,NCIH23,1.7503335885,8
9588,VINBLASTINE,SORAFENIB,NCIH23,1.1416884878,5
9589,VINORELBINE,DASATINIB,NCIH23,4.4401509656,5
9590,VINORELBINE,ERLOTINIB,NCIH23,5.7923068419,7
9591,VINORELBINE,LAPATINIB,NCIH23,0.5820527198,3
9592,VINORELBINE,MK-2206,NCIH23,6.6118511582,5
9593,VINORELBINE,MK-8776,NCIH23,0.8843739527,8
9594,ZOLINZA,ABT-888,NCIH23,1.3847611408000002,5
9595,ZOLINZA,AZD1775,NCIH23,10.3411257706,2
9596,ZOLINZA,GEMCITABINE,NCIH23,1.7073623191999998,5
9597,ZOLINZA,MK-8669,NCIH23,1.7159545954,9
9598,ZOLINZA,MK-8776,NCIH23,13.3045797832,1
9599,5-FU,ABT-888,NCIH23,-5.0426523057,2
9600,5-FU,AZD1775,NCIH23,-7.1158991851,8
9601,5-FU,BORTEZOMIB,NCIH23,-9.1909645858,9
9602,5-FU,DINACICLIB,NCIH23,-9.5337022995,6
9603,5-FU,GELDANAMYCIN,NCIH23,-9.33481084,3
9604,5-FU,LAPATINIB,NCIH23,-8.7347995249,2
9605,5-FU,MK-4827,NCIH23,-10.5263423251,8
9606,5-FU,MK-5108,NCIH23,-2.7746186765,7
9607,5-FU,SORAFENIB,NCIH23,-1.2868109975,8
9608,5-FU,TEMOZOLOMIDE,NCIH23,-22.4185818942,3
9609,5-FU,ZOLINZA,NCIH23,-15.105676358599998,7
9610,ABT-888,GELDANAMYCIN,NCIH23,-6.233105646399999,9
9611,ABT-888,MK-8776,NCIH23,-7.794220194099999,1
9612,ABT-888,OXALIPLATIN,NCIH23,-22.0750933312,1
9613,ABT-888,TOPOTECAN,NCIH23,-13.1746984801,4
9614,AZD1775,ABT-888,NCIH23,-5.239526715799999,3
9615,AZD1775,BORTEZOMIB,NCIH23,-18.8208140027,4
9616,AZD1775,DINACICLIB,NCIH23,-24.274172924,9
9617,AZD1775,ERLOTINIB,NCIH23,-3.4190334601,7
9618,AZD1775,GELDANAMYCIN,NCIH23,-19.3168936658,5
9619,AZD1775,OXALIPLATIN,NCIH23,-10.9495452795,4
9620,AZD1775,SN-38,NCIH23,-2.3564168658,7
9621,AZD1775,SORAFENIB,NCIH23,-10.5582178235,0
9622,BEZ-235,OXALIPLATIN,NCIH23,-1.632216753,5
9623,BORTEZOMIB,ABT-888,NCIH23,-1.3493487963,0
9624,BORTEZOMIB,DASATINIB,NCIH23,-203.7000357622,7
9625,BORTEZOMIB,DINACICLIB,NCIH23,-21.3826925779,5
9626,BORTEZOMIB,GELDANAMYCIN,NCIH23,-41.0843033538,5
9627,BORTEZOMIB,MK-8776,NCIH23,-18.1012990246,2
9628,BORTEZOMIB,OXALIPLATIN,NCIH23,-16.0151765125,5
9629,BORTEZOMIB,SN-38,NCIH23,-7.15582119,6
9630,BORTEZOMIB,SORAFENIB,NCIH23,-10.4990945232,7
